movieId,poster_path,overview,release_year,duration,language,tmdb_rating,vote_count
11222,/jHVe5EHDFj9ac2F2aU86sWTGKnn.jpg,"Tom Ripley, an American who deals in forged art, is slighted at an auction in Hamburg by picture framer Jonathan Zimmerman. When Ripley is asked by gangster Raoul Minot to kill a rival, he suggests Zimmerman, and the two, exploiting Zimmerman's terminal illness, coerce him into being a hitman.",1977,125,DE,7.1,387
43886,/rjhJDaC7025umyBKvKHyOsocKDp.jpg,"In the lower-middle-class Adams family, father and son are happy to work in a drugstore, but mother and daughter Alice try every possible social-climbing stratagem despite snubs and embarrassment. When Alice finally meets her dream man Arthur, mother nags father into a risky business venture and plans to impress Alice's beau with an ""upscale"" family dinner. Will the excruciating results drive Arthur away?",1935,99,EN,6.7,53
8073,/9oqyj79xmcypxLajJdefOtrYx64.jpg,"Cinephile slackers Franz and Arthur spend their days mimicking the antiheroes of Hollywood noirs and Westerns while pursuing the lovely Odile. The misfit trio upends convention at every turn, be it through choreographed dances in cafés or frolicsome romps through the Louvre. Eventually, their romantic view of outlaws pushes them to plan their own heist, but their inexperience may send them out in a blaze of glory -- which could be just what they want.",1964,97,FR,7.498,577
13199,/mrcdh66L6K1Nb5xPORuZufvE9aE.jpg,"During his 18 years in Folsom Prison, street-gang leader Santana rules over all the drug-and-murder activities behind bars. Upon his release, Santana goes back to his old neighborhood, intending to lead a peaceful, crime-free life. But his old gang buddies force him back into his old habits.",1992,125,EN,7.4,367
15278,/7bP66TCKWPTsiER72xgyKUsjg82.jpg,"A ""rockumentary"", covering the rise to fame of MC Gusto, Stab Master Arson, and Dead Mike: members of the rap group ""CB4"". We soon learn that these three are not what they seem and don't appear to know as much about rap music as they claim... but a lack of musical ability in an artist never hurts sales, does it? You've just got to play the part of a rap star...",1993,88,EN,6.0,128
14667,/1sEJy723hW629jzzX8H5k5MTVMq.jpg,"In the fall of 1963, Eddie Birdlace is an 18-year-old Marine Corps volunteer who is about to ship out with three of his buddies for a tour of duty in Vietnam. Planning a massive blowout for their last night in San Francisco, Eddie, his buddies, and a number of other Marines set up a contest they call a ""dogfight”.",1991,94,EN,6.907,127
34148,/oKyCtsYYkr37UV5GjhINltVQWGt.jpg,"In 1940s New York, a white widow who dreams of being on Broadway has a chance encounter with a black single mother, who becomes her maid.",1959,125,EN,7.4,289
15734,/41NoayYsUD4LPv586apJxl0iNzf.jpg,"When he finds out his boss is retiring to Arizona, a sailor, Ross Carpenter, has to find a way to buy the Westwind, a boat that he and his father built. He is also caught between two women: insensitive club singer Robin and sweet Laurel.",1962,99,EN,5.317,63
53027,/vof40ryhBNTEvtjHl1somhdrXm.jpg,"Tom McHugh quickly learns that his perfect big brother Craig isn't all he's cracked up to be while on a night on the town with the girl next door, during which Tom is harassed by unpleasant strangers, threatened by mobsters, pursued by police, attacked by an irate florist, accused of murder, and has his date kidnapped—all because everyone thinks he's Craig...and the classic 1959 DeSoto Firesweep he borrowed off his brother has two dead bodies in the trunk.",1991,97,EN,5.9,51
24742,/4kJQ1R7zD1ckFPFfmyxI7kwPSiM.jpg,An anonymous love letter left in Michael Ryan's locker on the last day of school wreaks havoc on his life and the lives of everyone who come in contact with it.,1985,98,EN,6.9,177
26252,/y6FTSnCSBVJVPa7M1LuVroLN0ag.jpg,"Pépé le Moko, one of France's most wanted criminals, hides out in the Casbah section of Algiers. He knows police will be waiting for him if he tries to leave the city. When Pépé meets Gaby, a gorgeous woman from Paris who is lost in the Casbah, he falls for her.",1937,94,FR,7.224,170
9045,/3PEl3VbuMcZDMa1lUQGL4a7lMNI.jpg,"Kurt Gerstein—a member of the Institute for Hygiene of the Waffen-SS—is horrified by what he sees in the death camps. he is then shocked to learn that the process he used to purify water for his troops by using Zyklon-B, is now used to kill people in gas chambers.",2002,132,FR,6.968,342
10727,/qoceKsM15yL5Tmyuhkdl7vM5Vi4.jpg,"A vengeful spirit has taken the form of the Tooth Fairy to exact vengeance on the town that lynched her 150 years earlier. Her only opposition is the only child, now grown up, who has survived her before.",2003,86,EN,5.59,608
80965,/totM9TbQJ31X2qfp0D5G7baccXm.jpg,"A man goes blind when remembering his lost girlfriend, but the doctors can't find anything wrong with his eyes. They fit him with an experimental device which allows him to see with the aid of a computer interface and brain electrodes. Meanwhile, a taxi driver is taking young women up to their apartments, giving them gas, and performing a little fatal amateur surgery on them. Their paths inevitably converge, and the blind man must try to stop the psychopath.",1984,106,EN,4.2,22
5968,/4cBhKj5wVEyJdXwZfxHB1E4P749.jpg,"When a happily married family man, who would never consider an affair, meets a beautiful woman in red, he is totally infatuated and desperate to make her acquaintance. However, as he tries out various schemes to sneak out to meet her, he realizes that adultery is not quite as easy as it looks.",1984,87,EN,6.2,516
9082,/4FyWb8uQsC2qj8o7rMiJgicZvy0.jpg,"Documentarians Andre Heller and Othmar Schmiderer turn their camera on 81-year-old Traudl Junge, who served as Adolf Hitler's secretary from 1942 to 1945, and allow her to speak about her experiences. Junge sheds light on life in the Third Reich and the days leading up to Hitler's death in the famed bunker, where Junge recorded Hitler's last will and testament. Her gripping account is nothing short of mesmerizing.",2002,90,DE,6.4,23
61807,/wsXL08E4gQHWW5pRX4qpIyyeBfs.jpg,"Married couple, Ethan and Zeena, are in need an extra hand around the house due to Zeena's debilitated body and constant illness. The young woman who joins them is a beautiful, spirited person. She and Ethan fall in love much to the dismay of Zeena.",1993,99,IT,5.6,33
7514,/nXcWgfds0E8T2pQLvgWLCiUmlV6.jpg,"Ivanhoe Martin arrives in Kingston, Jamaica, looking for work and, after some initial struggles, lands a recording contract as a reggae singer. He records his first song, ""The Harder They Come,"" but after a bitter dispute with a manipulative producer named Hilton, soon finds himself resorting to petty crime in order to pay the bills. He deals marijuana, kills some abusive cops and earns local folk hero status. Meanwhile, his record is topping the charts.",1972,103,EN,6.523,110
39349,/6bnYhhJS7vuDMRPVSplWaXdK49g.jpg,"In the Harlem neighborhood of New York City, the Mafia steps in when a drug dealer quits his partner brother to lead a straight life with his girlfriend.",1994,123,EN,5.6,98
9358,/dg6Tf98InieJSClSKQJTQevYWmB.jpg,"When Kimberly has a violent premonition of a highway pileup she blocks the freeway, keeping a few others meant to die, safe...Or are they? The survivors mysteriously start dying and it's up to Kimberly to stop it before she's next.",2003,90,EN,6.3,4191
12253,/frb2Tk7DTBshZ61Or0D3M1kslWL.jpg,"A mythic motorcycle tale of father and son"", this is the story of Manuel Galloway, also known as ""the King of Cali"", the president of a motorcycle club whose members are all African-American men, mostly white-collar workers who exchange their suits and ties at night and on weekends for leather outfits and motorcycle helmets.",2003,110,EN,6.2,365
1647,/zd9eNagUB7FEaqffnSw3n3Nii4p.jpg,"A brilliant CIA trainee must prove his worth at the Farm, the agency's secret training grounds, where he learns to watch his back and trust no one.",2003,115,EN,6.372,1775
12490,/jZiORaxALVDGoMUBau85E4CWB0d.jpg,"Michael Lynch is a notorious criminal with two wives and a flair for showmanship. He's also a huge embarrassment to the local police, who are determined to bring him down once and for all.",2000,93,EN,6.125,232
9027,/1GQ4nYfRU4rANvCFq4y2o1GExgQ.jpg,"Bored with Bollywood movies but fascinated with their Hollywood counterparts from his youth, Ram dreams to become a singer and actor in America, the country where dreams are made. He is encouraged when his American-based close friend, Vijay Rao, comes for visit, and brags about driving a Mercedes and living in a penthouse.",2002,91,EN,5.272,230
28528,/93pUA2kAOeVlyvO1EeW8YmYIapt.jpg,"Jobless sportswriter Eddie Willis is hired by corrupt fight promoter Nick Benko to promote his current protégé, an unknown Argentinian boxer named Toro Moreno. Although Moreno is a hulking giant, his chances for success are hampered by a powder-puff punch and a glass jaw. Exploiting Willis' reputation for integrity and standing in the boxing community, Benko arranges a series of fixed fights that propel the unsophisticated Moreno to #1 contender for the championship. The reigning champ, the sadistic Buddy Brannen, harbors resentment at the publicity Toro has been receiving and vows to viciously punish him in the ring. Eddie must now decide whether or not to tell the naive Toro the truth.",1956,109,EN,7.1,138
10894,/oFXhJYTax1cnNtgvLdKlXuYiWPV.jpg,A socially awkward veterinary assistant with a lazy eye and obsession with perfection descends into depravity after developing a crush on a boy with perfect hands.,2003,93,EN,6.555,633
15802,/ya3HsnwavmtQYMxnGS5T5RV6do0.jpg,"A submissive hooker goes about her trade, suffering abuse at the hands of Japanese salarymen and Yakuza types. She's unhappy about her work, and is apparently trying to find some sort of appeasement for the fact that her lover has married.",1992,113,JA,6.0,107
10724,/xP6VaKdFEriMzPXe3j5YyDF3ryS.jpg,"The Soviets have developed a revolutionary new jet fighter, called 'Firefox'. Worried that the jet will be used as a first-strike weapon—as there are rumours that it is undetectable by radar—the British send ex-Vietnam War pilot, Mitchell Gant on a covert mission into the Soviet Union to steal the Firefox.",1982,136,EN,6.035,563
37191,/11UUzdaxwPjX8Mfw1ZIpMTY3y6.jpg,"Jack Williams was the best friend of Vietnam veteran and detective Mike Hammer. When Jack is murdered, Mike makes it his business to solve the crime. He is helped by his secretary Velda, and partly helped, partly hindered by the Chief of Police, Pat Chambers. On the trail of the killer, Mike discovers government conspiracies, and plots used by the CIA and the Mafia.",1982,111,EN,5.7,41
81001,/jUhCiZb4iqG5xZgy66ewCLBd1lv.jpg,"Not until three years after the death of her husband Jolly, Kay dares to move back into their former home, persuaded by her new fiancée Rupert. But soon her worst expectations come true, when not only her old memories haunt her, but also Jolly's ghost, who doesn't approve of her new mate. Invisible to anyone but Kay, he tries to prevent the wedding.",1982,101,EN,5.8,43
10150,/2MhDPbadE2ha83qiFwUHPgmKLnV.jpg,"From a riddle-speaking butterfly, a unicorn learns that she is supposedly the last of her kind, all the others having been herded away by the Red Bull. The unicorn sets out to discover the truth behind the butterfly's words. She is eventually joined on her quest by Schmendrick, a second-rate magician, and Molly Grue, a now middle-aged woman who dreamed all her life of seeing a unicorn. Their journey leads them far from home, all the way to the castle of King Haggard.",1982,92,EN,7.2,513
16407,/qjQhm2jwV4DSTauOydFJVhVyMS3.jpg,"Dragon and his madcap pal Cowboy spend their days getting into mischief, frustrating the elders, chasing girls, and competing in the village sport. When Dragon overhears a fiendish plot by smugglers to sell China's national treasures overseas, the pair leap into action. Also, Cowboy's wealthy father is kidnapped by the villainous and lethal Big Boss, and the scene is set for a furious martial arts showdown.",1982,102,CN,6.4,140
